776,2015E1,S,,
776,2015E1,S,,
776,2015E1,S,,
776,2015E1,S,,
776,2015E1,S,,
776,2015E1,S,,
776,2015E1,S,,
914,2015E1,H,Zachary,73
914,2015E1,H,Zachary,73
914,2015E1,H,Zachary,73
914,2015E1,H,Zachary,73
914,2015E1,H,Zachary,73
914,2015E1,H,Zachary,73
914,2015E1,H,Zachary,73
913,2015E1,H,Yarborough,2
913,2015E1,H,Yarborough,2
913,2015E1,H,Yarborough,2
913,2015E1,H,Yarborough,2
913,2015E1,H,Yarborough,2
913,2015E1,H,Yarborough,2
913,2015E1,H,Yarborough,2
515,2015E1,H,Wray,27
515,2015E1,H,Wray,27
515,2015E1,H,Wray,27
515,2015E1,H,Wray,27
515,2015E1,H,Wray,27
515,2015E1,H,Wray,27
515,2015E1,H,Wray,27
919,2015E1,H,Willingham,23
919,2015E1,H,Willingham,23
919,2015E1,H,Willingham,23
919,2015E1,H,Willingham,23
919,2015E1,H,Willingham,23
919,2015E1,H,Willingham,23
919,2015E1,H,Willingham,23
761,2015E1,H,Whitmire,113
761,2015E1,H,Whitmire,113
761,2015E1,H,Whitmire,113
761,2015E1,H,Whitmire,113
761,2015E1,H,Whitmire,113
761,2015E1,H,Whitmire,113
761,2015E1,H,Whitmire,113
508,2015E1,H,West,120
508,2015E1,H,West,120
508,2015E1,H,West,120
508,2015E1,H,West,120
508,2015E1,H,West,120
508,2015E1,H,West,120
508,2015E1,H,West,120
687,2015E1,H,Warren,77
687,2015E1,H,Warren,77
687,2015E1,H,Warren,77
687,2015E1,H,Warren,77
687,2015E1,H,Warren,77
687,2015E1,H,Warren,77
687,2015E1,H,Warren,77
912,2015E1,H,Watford,80
912,2015E1,H,Watford,80
912,2015E1,H,Watford,80
912,2015E1,H,Watford,80
912,2015E1,H,Watford,80
912,2015E1,H,Watford,80
912,2015E1,H,Watford,80
759,2015E1,H,Waddell,46
759,2015E1,H,Waddell,46
759,2015E1,H,Waddell,46
759,2015E1,H,Waddell,46
759,2015E1,H,Waddell,46
759,2015E1,H,Waddell,46
759,2015E1,H,Waddell,46
915,2015E1,H,B,116
915,2015E1,H,B,116
915,2015E1,H,B,116
915,2015E1,H,B,116
915,2015E1,H,B,116
915,2015E1,H,B,116
915,2015E1,H,B,116
758,2015E1,H,R,84
758,2015E1,H,R,84
758,2015E1,H,R,84
758,2015E1,H,R,84
758,2015E1,H,R,84
758,2015E1,H,R,84
758,2015E1,H,R,84
686,2015E1,H,Torbett,108
686,2015E1,H,Torbett,108
686,2015E1,H,Torbett,108
686,2015E1,H,Torbett,108
686,2015E1,H,Torbett,108
686,2015E1,H,Torbett,108
686,2015E1,H,Torbett,108
757,2015E1,H,Tine,6
757,2015E1,H,Tine,6
757,2015E1,H,Tine,6
757,2015E1,H,Tine,6
757,2015E1,H,Tine,6
757,2015E1,H,Tine,6
757,2015E1,H,Tine,6
756,2015E1,H,Terry,71
756,2015E1,H,Terry,71
756,2015E1,H,Terry,71
756,2015E1,H,Terry,71
756,2015E1,H,Terry,71
756,2015E1,H,Terry,71
756,2015E1,H,Terry,71
755,2015E1,H,Szoka,45
755,2015E1,H,Szoka,45
755,2015E1,H,Szoka,45
755,2015E1,H,Szoka,45
755,2015E1,H,Szoka,45
755,2015E1,H,Szoka,45
755,2015E1,H,Szoka,45
622,2015E1,H,Stevens,90
622,2015E1,H,Stevens,90
622,2015E1,H,Stevens,90
622,2015E1,H,Stevens,90
622,2015E1,H,Stevens,90
622,2015E1,H,Stevens,90
622,2015E1,H,Stevens,90
495,2015E1,H
754,2015E1,H,Steinburg,1
754,2015E1,H,Steinburg,1
754,2015E1,H,Steinburg,1
754,2015E1,H,Steinburg,1
754,2015E1,H,Steinburg,1
754,2015E1,H,Steinburg,1
754,2015E1,H,Steinburg,1
494,2015E1,H,Stam,37
494,2015E1,H,Stam,37
494,2015E1,H,Stam,37
494,2015E1,H,Stam,37
494,2015E1,H,Stam,37
494,2015E1,H,Stam,37
494,2015E1,H,Stam,37
753,2015E1,H,Speciale,3
753,2015E1,H,Speciale,3
753,2015E1,H,Speciale,3
753,2015E1,H,Speciale,3
753,2015E1,H,Speciale,3
753,2015E1,H,Speciale,3
753,2015E1,H,Speciale,3
684,2015E1,H,Shepard,15
684,2015E1,H,Shepard,15
684,2015E1,H,Shepard,15
684,2015E1,H,Shepard,15
684,2015E1,H,Shepard,15
684,2015E1,H,Shepard,15
684,2015E1,H,Shepard,15
752,2015E1,H,Schaffer,105
752,2015E1,H,Schaffer,105
752,2015E1,H,Schaffer,105
752,2015E1,H,Schaffer,105
752,2015E1,H,Schaffer,105
752,2015E1,H,Schaffer,105
752,2015E1,H,Schaffer,105
911,2015E1,H,Salmon,51
911,2015E1,H,Salmon,51
911,2015E1,H,Salmon,51
911,2015E1,H,Salmon,51
911,2015E1,H,Salmon,51
911,2015E1,H,Salmon,51
911,2015E1,H,Salmon,51
492,2015E1,H,Setzer,89
492,2015E1,H,Setzer,89
492,2015E1,H,Setzer,89
492,2015E1,H,Setzer,89
492,2015E1,H,Setzer,89
492,2015E1,H,Setzer,89
492,2015E1,H,Setzer,89
751,2015E1,H,Ross,63
751,2015E1,H,Ross,63
751,2015E1,H,Ross,63
751,2015E1,H,Ross,63
751,2015E1,H,Ross,63
751,2015E1,H,Ross,63
751,2015E1,H,Ross,63
716,2015E1,H,Saine,97
716,2015E1,H,Saine,97
716,2015E1,H,Saine,97
716,2015E1,H,Saine,97
716,2015E1,H,Saine,97
716,2015E1,H,Saine,97
716,2015E1,H,Saine,97
