2015E5_1,S,2015E5,S,http://www.ncleg.net/gascripts/BillLookUp/BillLookUp.pl?Session=2015E5&BillID=S1,12/21/2016 10:42AM,"['2016 Fifth Extra Session Sen. Permanent Rules.    ', 'Motion 8 To Adopt']",PASS,49,0,0,1,0,49
2015E5_2,S,2015E5,S,http://www.ncleg.net/gascripts/BillLookUp/BillLookUp.pl?Session=2015E5&BillID=S4,12/21/2016  3:11PM,"['Repeal HB2.    ', 'Amendment 1 Motion 1 To Table']",PASS,33,16,0,1,0,49
2015E5_3,S,2015E5,S,http://www.ncleg.net/gascripts/BillLookUp/BillLookUp.pl?Session=2015E5&BillID=S4,12/21/2016  3:18PM,"['Repeal HB2.    ', 'Amendment 2 Motion 1 To Table']",PASS,33,16,0,1,0,49
2015E5_4,S,2015E5,S,http://www.ncleg.net/gascripts/BillLookUp/BillLookUp.pl?Session=2015E5&BillID=S4,12/21/2016  6:21PM,"['Repeal HB2.    ', 'Amendment 3']",PASS,29,19,1,1,0,48
2015E5_5,S,2015E5,S,http://www.ncleg.net/gascripts/BillLookUp/BillLookUp.pl?Session=2015E5&BillID=S4,12/21/2016  7:00PM,"['Repeal HB2.    ', 'Motion to Divide the Question']",PASS,30,18,1,1,0,48
2015E5_6,S,2015E5,S,http://www.ncleg.net/gascripts/BillLookUp/BillLookUp.pl?Session=2015E5&BillID=S4,12/21/2016  7:00PM,"['Repeal HB2.    ', 'Proposition 1  Second Reading']",FAIL,16,32,1,1,0,48
2015E5_7,S,2015E5,S,http://www.ncleg.net/gascripts/BillLookUp/BillLookUp.pl?Session=2015E5&BillID=S4,12/21/2016  7:11PM,"['Repeal HB2.    ', 'Clincher Motion']",PASS,32,16,1,1,0,48
2015E5_8,S,2015E5,H,http://www.ncleg.net/gascripts/BillLookUp/BillLookUp.pl?Session=2015E5&BillID=H2,12/21/2016  7:27PM,"['Adjourn 2016 Fifth Extra Session Sine Die.    ', 'Second Reading']",PASS,32,16,1,1,0,48
2015E5_1,H,2015E5,,http://www.ncleg.net/gascripts/BillLookUp/BillLookUp.pl?Session=2015E5&BillID=,12/21/2016 10:35AM,"['    ', 'Quorum']",PASS,100,5,4,11,0,105
2015E5_2,H,2015E5,H,http://www.ncleg.net/gascripts/BillLookUp/BillLookUp.pl?Session=2015E5&BillID=H1,12/21/2016 10:42AM,"['House Perm Rules 5th Extra Session.    ', 'R2 For Adoption']",PASS,97,10,3,10,0,107
2015E5_3,H,2015E5,H,http://www.ncleg.net/gascripts/BillLookUp/BillLookUp.pl?Session=2015E5&BillID=H2,12/21/2016  5:33PM,"['Adjourn 2016 Fifth Extra Session Sine Die.    ', 'Second Reading']",PASS,58,45,7,10,0,103
2015E5_1,H,2015E5,,http://www.ncleg.net/gascripts/BillLookUp/BillLookUp.pl?Session=2015E5&BillID=,12/21/2016 10:35AM,"['    ', 'Quorum']",PASS,100,5,4,11,0,105
2015E5_2,H,2015E5,H,http://www.ncleg.net/gascripts/BillLookUp/BillLookUp.pl?Session=2015E5&BillID=H1,12/21/2016 10:42AM,"['House Perm Rules 5th Extra Session.    ', 'R2 For Adoption']",PASS,97,10,3,10,0,107
2015E5_3,H,2015E5,H,http://www.ncleg.net/gascripts/BillLookUp/BillLookUp.pl?Session=2015E5&BillID=H2,12/21/2016  5:33PM,"['Adjourn 2016 Fifth Extra Session Sine Die.    ', 'Second Reading']",PASS,58,45,7,10,0,103
2015E5_1,H,2015E5,,http://www.ncleg.net/gascripts/BillLookUp/BillLookUp.pl?Session=2015E5&BillID=,12/21/2016 10:35AM,"['    ', 'Quorum']",PASS,100,5,4,11,0,105
2015E5_2,H,2015E5,H,http://www.ncleg.net/gascripts/BillLookUp/BillLookUp.pl?Session=2015E5&BillID=H1,12/21/2016 10:42AM,"['House Perm Rules 5th Extra Session.    ', 'R2 For Adoption']",PASS,97,10,3,10,0,107
2015E5_3,H,2015E5,H,http://www.ncleg.net/gascripts/BillLookUp/BillLookUp.pl?Session=2015E5&BillID=H2,12/21/2016  5:33PM,"['Adjourn 2016 Fifth Extra Session Sine Die.    ', 'Second Reading']",PASS,58,45,7,10,0,103
2015E5_1,H,2015E5,,http://www.ncleg.net/gascripts/BillLookUp/BillLookUp.pl?Session=2015E5&BillID=,12/21/2016 10:35AM,"['    ', 'Quorum']",PASS,100,5,4,11,0,105
2015E5_2,H,2015E5,H,http://www.ncleg.net/gascripts/BillLookUp/BillLookUp.pl?Session=2015E5&BillID=H1,12/21/2016 10:42AM,"['House Perm Rules 5th Extra Session.    ', 'R2 For Adoption']",PASS,97,10,3,10,0,107
2015E5_3,H,2015E5,H,http://www.ncleg.net/gascripts/BillLookUp/BillLookUp.pl?Session=2015E5&BillID=H2,12/21/2016  5:33PM,"['Adjourn 2016 Fifth Extra Session Sine Die.    ', 'Second Reading']",PASS,58,45,7,10,0,103
2015E5_1,H,2015E5,,http://www.ncleg.net/gascripts/BillLookUp/BillLookUp.pl?Session=2015E5&BillID=,12/21/2016 10:35AM,"['    ', 'Quorum']",PASS,100,5,4,11,0,105
2015E5_2,H,2015E5,H,http://www.ncleg.net/gascripts/BillLookUp/BillLookUp.pl?Session=2015E5&BillID=H1,12/21/2016 10:42AM,"['House Perm Rules 5th Extra Session.    ', 'R2 For Adoption']",PASS,97,10,3,10,0,107
2015E5_3,H,2015E5,H,http://www.ncleg.net/gascripts/BillLookUp/BillLookUp.pl?Session=2015E5&BillID=H2,12/21/2016  5:33PM,"['Adjourn 2016 Fifth Extra Session Sine Die.    ', 'Second Reading']",PASS,58,45,7,10,0,103
2015E5_1,H,2015E5,,http://www.ncleg.net/gascripts/BillLookUp/BillLookUp.pl?Session=2015E5&BillID=,12/21/2016 10:35AM,"['    ', 'Quorum']",PASS,100,5,4,11,0,105
2015E5_2,H,2015E5,H,http://www.ncleg.net/gascripts/BillLookUp/BillLookUp.pl?Session=2015E5&BillID=H1,12/21/2016 10:42AM,"['House Perm Rules 5th Extra Session.    ', 'R2 For Adoption']",PASS,97,10,3,10,0,107
2015E5_3,H,2015E5,H,http://www.ncleg.net/gascripts/BillLookUp/BillLookUp.pl?Session=2015E5&BillID=H2,12/21/2016  5:33PM,"['Adjourn 2016 Fifth Extra Session Sine Die.    ', 'Second Reading']",PASS,58,45,7,10,0,103
2015E5_1,H,2015E5,,http://www.ncleg.net/gascripts/BillLookUp/BillLookUp.pl?Session=2015E5&BillID=,12/21/2016 10:35AM,"['    ', 'Quorum']",PASS,100,5,4,11,0,105
2015E5_2,H,2015E5,H,http://www.ncleg.net/gascripts/BillLookUp/BillLookUp.pl?Session=2015E5&BillID=H1,12/21/2016 10:42AM,"['House Perm Rules 5th Extra Session.    ', 'R2 For Adoption']",PASS,97,10,3,10,0,107
2015E5_3,H,2015E5,H,http://www.ncleg.net/gascripts/BillLookUp/BillLookUp.pl?Session=2015E5&BillID=H2,12/21/2016  5:33PM,"['Adjourn 2016 Fifth Extra Session Sine Die.    ', 'Second Reading']",PASS,58,45,7,10,0,103
2015E5_1,H,2015E5,,http://www.ncleg.net/gascripts/BillLookUp/BillLookUp.pl?Session=2015E5&BillID=,12/21/2016 10:35AM,"['    ', 'Quorum']",PASS,100,5,4,11,0,105
2015E5_2,H,2015E5,H,http://www.ncleg.net/gascripts/BillLookUp/BillLookUp.pl?Session=2015E5&BillID=H1,12/21/2016 10:42AM,"['House Perm Rules 5th Extra Session.    ', 'R2 For Adoption']",PASS,97,10,3,10,0,107
