994,2017,H,Boswell,6
994,2017,H,Boswell,6
611,2017,H,Boles,52
611,2017,H,Boles,52
610,2017,H,Blackwell,86
610,2017,H,Blackwell,86
675,2017,H,Bert,65
675,2017,H,Bert,65
404,2017,H,L,21
404,2017,H,L,21
407,2017,H,Blust,62
407,2017,H,Blust,62
723,2017,H,J,10
723,2017,H,J,10
993,2017,H,Belk,88
993,2017,H,Belk,88
992,2017,H,Beasley,92
992,2017,H,Beasley,92
991,2017,H,Ball,49
991,2017,H,Ball,49
721,2017,H,Arp,69
721,2017,H,Arp,69
630,2017,H,Alexander,107
630,2017,H,Alexander,107
907,2017,H,Ager,115
907,2017,H,Ager,115
916,2017,H,Adams,96
916,2017,H,Adams,96
985,2017,H,Autry,30
985,2017,H,Autry,30
906,2017,H,Adcock,41
906,2017,H,Adcock,41
776,2017,S,,
776,2017,S,,
776,2017,S,,
964,2017,S,,
964,2017,S,,
964,2017,S,,
775,2017,S,,
775,2017,S,,
775,2017,S,,
969,2017,S,,
969,2017,S,,
969,2017,S,,
704,2017,S,,
704,2017,S,,
704,2017,S,,
790,2017,S,,
790,2017,S,,
790,2017,S,,
564,2017,S,,
564,2017,S,,
564,2017,S,,
774,2017,S,,
774,2017,S,,
774,2017,S,,
967,2017,S,,
967,2017,S,,
967,2017,S,,
773,2017,S,,
773,2017,S,,
773,2017,S,,
702,2017,S,,
702,2017,S,,
702,2017,S,,
701,2017,S,,
701,2017,S,,
701,2017,S,,
772,2017,S,,
772,2017,S,,
772,2017,S,,
771,2017,S,,
771,2017,S,,
771,2017,S,,
700,2017,S,,
700,2017,S,,
700,2017,S,,
990,2017,S,,
990,2017,S,,
990,2017,S,,
699,2017,S,,
699,2017,S,,
699,2017,S,,
607,2017,S,,
607,2017,S,,
607,2017,S,,
945,2017,S,,
945,2017,S,,
945,2017,S,,
970,2017,S,,
970,2017,S,,
970,2017,S,,
796,2017,S,,
796,2017,S,,
796,2017,S,,
788,2017,S,,
788,2017,S,,
788,2017,S,,
791,2017,S,,
791,2017,S,,
791,2017,S,,
697,2017,S,,
697,2017,S,,
697,2017,S,,
988,2017,S,,
988,2017,S,,
988,2017,S,,
696,2017,S,,
696,2017,S,,
696,2017,S,,
695,2017,S,,
695,2017,S,,
695,2017,S,,
694,2017,S,,
694,2017,S,,
694,2017,S,,
787,2017,S,,
787,2017,S,,
787,2017,S,,
983,2017,S,,
983,2017,S,,
983,2017,S,,
768,2017,S,,
768,2017,S,,
768,2017,S,,
989,2017,S,,
989,2017,S,,
989,2017,S,,
767,2017,S,,
767,2017,S,,
767,2017,S,,
692,2017,S,,
692,2017,S,,
692,2017,S,,
691,2017,S,,
691,2017,S,,
691,2017,S,,
766,2017,S,,
766,2017,S,,
766,2017,S,,
764,2017,S,,
764,2017,S,,
764,2017,S,,
765,2017,S,,
765,2017,S,,
765,2017,S,,
978,2017,S,,
978,2017,S,,
978,2017,S,,
780,2017,S,,
780,2017,S,,
780,2017,S,,
528,2017,S,,
528,2017,S,,
528,2017,S,,
527,2017,S,,
527,2017,S,,
527,2017,S,,
987,2017,S,,
987,2017,S,,
987,2017,S,,
639,2017,S,,
639,2017,S,,
639,2017,S,,
523,2017,S,,
523,2017,S,,
523,2017,S,,
763,2017,S,,
763,2017,S,,
763,2017,S,,
986,2017,S,,
986,2017,S,,
986,2017,S,,
979,2017,S,,
979,2017,S,,
979,2017,S,,
968,2017,S,,
968,2017,S,,
968,2017,S,,
762,2017,S,,
762,2017,S,,
762,2017,S,,
