776,2015E1,2015E1_1,No,02/18/2016 10:49AM,1,Motion 8,
776,2015E1,2015E1_2,No,02/18/2016  4:22PM,2,,
776,2015E1,2015E1_3,No,02/18/2016  4:22PM,3,,
776,2015E1,2015E1_4,No,02/19/2016 11:59AM,2,,
776,2015E1,2015E1_5,No,02/19/2016 11:59AM,3,,
776,2015E1,2015E1_6,Aye,02/19/2016  1:46PM,2,,
776,2015E1,2015E1_7,Aye,02/19/2016  1:47PM,3,,
914,2015E1,2015E1_1,Aye,02/18/2016 10:21AM,1,,
914,2015E1,2015E1_2,Aye,02/18/2016 10:32AM,2,,
914,2015E1,2015E1_4,N/V,02/18/2016  7:30PM,2,A1,A1 Jackson
914,2015E1,2015E1_5,N/V,02/18/2016  7:40PM,2,,
914,2015E1,2015E1_7,Aye,02/19/2016  1:32PM,1,M11,
914,2015E1,2015E1_3,N/V,02/18/2016  7:05PM,2,,
914,2015E1,2015E1_6,Aye,02/19/2016  1:28PM,2,,
913,2015E1,2015E1_1,Aye,02/18/2016 10:21AM,1,,
913,2015E1,2015E1_2,Aye,02/18/2016 10:32AM,2,,
913,2015E1,2015E1_4,No,02/18/2016  7:30PM,2,A1,A1 Jackson
913,2015E1,2015E1_5,Aye,02/18/2016  7:40PM,2,,
913,2015E1,2015E1_7,Excused Absence,02/19/2016  1:32PM,1,M11,
913,2015E1,2015E1_3,Aye,02/18/2016  7:05PM,2,,
913,2015E1,2015E1_6,Excused Absence,02/19/2016  1:28PM,2,,
515,2015E1,2015E1_1,Aye,02/18/2016 10:21AM,1,,
515,2015E1,2015E1_2,Aye,02/18/2016 10:32AM,2,,
515,2015E1,2015E1_4,No,02/18/2016  7:30PM,2,A1,A1 Jackson
515,2015E1,2015E1_5,Aye,02/18/2016  7:40PM,2,,
515,2015E1,2015E1_7,Aye,02/19/2016  1:32PM,1,M11,
515,2015E1,2015E1_3,N/V,02/18/2016  7:05PM,2,,
515,2015E1,2015E1_6,No,02/19/2016  1:28PM,2,,
919,2015E1,2015E1_1,Aye,02/18/2016 10:21AM,1,,
919,2015E1,2015E1_2,No,02/18/2016 10:32AM,2,,
919,2015E1,2015E1_4,Aye,02/18/2016  7:30PM,2,A1,A1 Jackson
919,2015E1,2015E1_5,No,02/18/2016  7:40PM,2,,
919,2015E1,2015E1_7,No,02/19/2016  1:32PM,1,M11,
919,2015E1,2015E1_3,Aye,02/18/2016  7:05PM,2,,
919,2015E1,2015E1_6,No,02/19/2016  1:28PM,2,,
761,2015E1,2015E1_1,Aye,02/18/2016 10:21AM,1,,
761,2015E1,2015E1_2,Aye,02/18/2016 10:32AM,2,,
761,2015E1,2015E1_4,No,02/18/2016  7:30PM,2,A1,A1 Jackson
761,2015E1,2015E1_5,Aye,02/18/2016  7:40PM,2,,
761,2015E1,2015E1_7,N/V,02/19/2016  1:32PM,1,M11,
761,2015E1,2015E1_3,Aye,02/18/2016  7:05PM,2,,
761,2015E1,2015E1_6,Aye,02/19/2016  1:28PM,2,,
508,2015E1,2015E1_1,Aye,02/18/2016 10:21AM,1,,
508,2015E1,2015E1_2,Aye,02/18/2016 10:32AM,2,,
508,2015E1,2015E1_4,No,02/18/2016  7:30PM,2,A1,A1 Jackson
508,2015E1,2015E1_5,Aye,02/18/2016  7:40PM,2,,
508,2015E1,2015E1_7,Aye,02/19/2016  1:32PM,1,M11,
508,2015E1,2015E1_3,Aye,02/18/2016  7:05PM,2,,
508,2015E1,2015E1_6,Aye,02/19/2016  1:28PM,2,,
687,2015E1,2015E1_1,Aye,02/18/2016 10:21AM,1,,
687,2015E1,2015E1_2,Aye,02/18/2016 10:32AM,2,,
687,2015E1,2015E1_4,No,02/18/2016  7:30PM,2,A1,A1 Jackson
687,2015E1,2015E1_5,Aye,02/18/2016  7:40PM,2,,
687,2015E1,2015E1_7,Aye,02/19/2016  1:32PM,1,M11,
687,2015E1,2015E1_3,Aye,02/18/2016  7:05PM,2,,
687,2015E1,2015E1_6,Aye,02/19/2016  1:28PM,2,,
912,2015E1,2015E1_1,Aye,02/18/2016 10:21AM,1,,
912,2015E1,2015E1_2,Aye,02/18/2016 10:32AM,2,,
912,2015E1,2015E1_4,No,02/18/2016  7:30PM,2,A1,A1 Jackson
912,2015E1,2015E1_5,Aye,02/18/2016  7:40PM,2,,
912,2015E1,2015E1_7,Aye,02/19/2016  1:32PM,1,M11,
912,2015E1,2015E1_3,Aye,02/18/2016  7:05PM,2,,
912,2015E1,2015E1_6,Aye,02/19/2016  1:28PM,2,,
759,2015E1,2015E1_1,N/V,02/18/2016 10:21AM,1,,
759,2015E1,2015E1_2,N/V,02/18/2016 10:32AM,2,,
759,2015E1,2015E1_4,Excused Absence,02/18/2016  7:30PM,2,A1,A1 Jackson
759,2015E1,2015E1_5,Excused Absence,02/18/2016  7:40PM,2,,
759,2015E1,2015E1_7,Excused Absence,02/19/2016  1:32PM,1,M11,
759,2015E1,2015E1_3,Excused Absence,02/18/2016  7:05PM,2,,
759,2015E1,2015E1_6,Excused Absence,02/19/2016  1:28PM,2,,
915,2015E1,2015E1_1,Aye,02/18/2016 10:21AM,1,,
915,2015E1,2015E1_2,Aye,02/18/2016 10:32AM,2,,
915,2015E1,2015E1_4,Aye,02/18/2016  7:30PM,2,A1,A1 Jackson
915,2015E1,2015E1_5,No,02/18/2016  7:40PM,2,,
915,2015E1,2015E1_7,No,02/19/2016  1:32PM,1,M11,
